code,name,description,language,category,category-name,category-description
16013,General pensions,"Social protection schemes in the form of cash or in-kind benefits, including pensions, against the risks linked to old age.",en,160,Other Social Infrastructure & Services,
16014,Civil service pensions,Pension schemes for government personnel.,en,160,Other Social Infrastructure & Services,
16015,Social services (incl youth development and women+ children),"Social protection schemes in the form of cash or in-kind benefits to households with dependent children, including parental leave benefits.",en,160,Other Social Infrastructure & Services,
16020,Employment creation,Employment policy and planning; institution capacity building and advice; employment creation and income generation programmes; including activities specifically designed for the needs of vulnerable groups.,en,160,Other Social Infrastructure & Services,
16030,Housing policy and administrative management,"Housing sector policy, planning and programmes;  excluding low-cost housing and slum clearance (16040).",en,160,Other Social Infrastructure & Services,
16040,Low-cost housing,Including slum clearance.,en,160,Other Social Infrastructure & Services,
16050,Multisector aid for basic social services,"Basic social services are defined to include basic education, basic health, basic nutrition, population/reproductive health and basic drinking water supply and basic sanitation.",en,160,Other Social Infrastructure & Services,
16061,Culture and recreation,Including libraries and museums.,en,160,Other Social Infrastructure & Services,
16062,Statistical capacity building,"All statistical activities, such as data collection, processing, dissemination and analysis; support to development and management of official statistics including demographic, social, economic, environmental and multi-sectoral statistics; statistical quality frameworks; development of human and technological resources for statistics, investments in data innovation. Activities related to data and statistics in the sectors 120, 130 or 150 should preferably be coded under the voluntary purpose codes 12196, 13096 and 15196. Activities with the sole purpose of monitoring development co-operation activities, including if performed by third parties, should be coded under 91010 (Administrative costs).",en,160,Other Social Infrastructure & Services,
16063,Narcotics control,In-country and customs controls including training of the police; educational programmes and awareness campaigns to restrict narcotics traffic and in-country distribution. ODA recording of narcotics control expenditures is limited to activities that focus on economic development and welfare including alternative development programmes and crop substitution (see 31165 and 43050). Activities by the donor country to interdict drug supplies destroy crops or train or finance military personnel in anti-narcotics activities are not reportable.,en,160,Other Social Infrastructure & Services,
16064,Social mitigation of HIV/AIDS,"Special programmes to address the consequences of HIV/AIDS, e.g. social, legal and economic assistance to people living with HIV/AIDS including food security and employment; support to vulnerable groups and children orphaned by HIV/AIDS; human rights of HIV/AIDS affected people.",en,160,Other Social Infrastructure & Services,
16065,Recreation and sport,,en,160,Other Social Infrastructure & Services,
16066,Culture,,en,160,Other Social Infrastructure & Services,
16070,Labour Rights,"Advocacy for international labour standards, labour law, fundamental principles and rights at work (child labour, forced labour, non-discrimination in the workplace, freedom of association and collective bargaining); formalisation of informal work, occupational safety and health.",en,160,Other Social Infrastructure & Services,
16080,Social Dialogue,"Capacity building and advice in support of social dialogue; support to social dialogue institutions, bodies and mechanisms; capacity building of workers' and employers' organisations.",en,160,Other Social Infrastructure & Services,
21010,Transport policy and administrative management,"Transport sector policy, planning and programmes; aid to transport ministries; institution capacity building and advice; unspecified transport; activities that combine road, rail, water and/or air transport. Includes prevention of road accidents. Whenever possible, report transport of goods under the sector of the good being transported.",en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21011,"Transport policy, planning and administration",Administration of affairs and services concerning transport systems.,en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21012,Public transport services,Administration of affairs and services concerning public transport.,en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21013,Transport regulation,"Supervision and regulation of users, operations, construction and maintenance of transport systems (registration, licensing, inspection of equipment, operator skills and training; safety standards, franchises, tariffs, levels of service, etc.).",en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21020,Road transport,"Road infrastructure, road vehicles; passenger road transport, motor passenger cars.",en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21021,Feeder road construction,Construction or operation of feeder road transport systems and facilities.,en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21022,Feeder road maintenance,Maintenance of feeder road transport systems and facilities.,en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21023,National road construction,Construction or operation of national road transport systems and facilities.,en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21024,National road maintenance,Maintenance of national road transport systems and facilities.,en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21030,Rail transport,"Rail infrastructure, rail equipment, locomotives, other rolling stock; including light rail (tram) and underground systems.",en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21040,Water transport,"Harbours and docks, harbour guidance systems, ships and boats; river and other inland water transport, inland barges and vessels.",en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21050,Air transport,"Airports, airport guidance systems, aeroplanes, aeroplane maintenance equipment.",en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21061,Storage,"Whether or not related to transportation. Whenever possible, report storage projects under the sector of the resource being stored.",en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
21081,Education and training in transport and storage,,en,210,Transport & Storage,Note: Manufacturing of transport equipment should be included under code 32172.
22010,Communications policy and administrative management,"Communications sector policy, planning and programmes; institution capacity building and advice; including postal services development; unspecified communications activities.",en,220,Communications,
22011,"Communications policy, planning and administration",,en,220,Communications,
22012,Postal services,Development and operation of postal services.,en,220,Communications,
22013,Information services,Provision of information services.,en,220,Communications,
22020,Telecommunications,"Telephone networks, telecommunication satellites, earth stations.",en,220,Communications,
22030,Radio/television/print media,"Radio and TV links, equipment; newspapers; printing and publishing.",en,220,Communications,
22040,Information and communication technology (ICT),Computer hardware and software; internet access; IT training.  When sector cannot be specified.,en,220,Communications,
23010,Energy policy and administrative management,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation.",en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23020,Power generation/non-renewable sources,Thermal power plants including when heat source cannot be determined; combined gas-coal power plants.,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23030,Power generation/renewable sources,"Including policy, planning, development programmes, surveys and incentives. Fuelwood/ charcoal production should be included under forestry (31261).",en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23040,Electrical transmission/ distribution,Distribution from power source to end user; transmission lines.,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23050,Gas distribution,Delivery for use by ultimate consumer.,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23061,Oil-fired power plants,Including diesel power plants.,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23062,Gas-fired power plants,,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23063,Coal-fired power plants,,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23064,Nuclear power plants,Including nuclear safety.,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23065,Hydro-electric power plants,Including power-generating river barges.,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23066,Geothermal energy,,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23067,Solar energy,"Including photo-voltaic cells, solar thermal applications and solar heating.",en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23068,Wind power,Wind energy for water lifting and electric power generation.,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23069,Ocean power,"Including ocean thermal energy conversion, tidal and wave power.",en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23070,Biomass,"Densification technologies and use of biomass for direct power generation including biogas, gas obtained from sugar cane and other plant residues, anaerobic digesters.",en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23081,Energy education/training,Applies to all energy sub-sectors; all levels of training.,en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23082,Energy research,"Including general inventories, surveys.",en,230,ENERGY GENERATION AND SUPPLY,"Energy sector policy, planning and programmes; aid to energy ministries; institution capacity building and advice; unspecified energy activities including energy conservation."
23110,Energy policy and administrative management,"Energy sector policy, planning; aid to energy ministries and other governmental or nongovernmental institutions for activities related to the SDG7; institution capacity building and advice; tariffs, market building, unspecified energy activities; energy activities for which a more specific code cannot be assigned.",en,231,Energy Policy,
23111,"Energy sector policy, planning and administration",,en,231,Energy Policy,
23112,Energy regulation,"Regulation of the energy sector, including wholesale and retail electricity provision.",en,231,Energy Policy,
23181,Energy education/training,All levels of training not included elsewhere.,en,231,Energy Policy,
23182,Energy research,"Including general inventories, surveys.",en,231,Energy Policy,
23183,Energy conservation and demand-side efficiency,"Support for energy demand reduction, e.g. building and industry upgrades, smart grids, metering and tariffs. For clean cooking appliances use code 32174.",en,231,Energy Policy,
23210,"Energy generation, renewable sources - multiple technologies",Renewable energy generation programmes that cannot be attributed to one single technology (codes 23220 through 23280 below). Fuelwood/charcoal production should be included under forestry 31261.,en,232,"Energy generation, renewable sources",
23220,Hydro-electric power plants,Including energy generating river barges.,en,232,"Energy generation, renewable sources",
23230,Solar energy for centralised grids,"Including photo-voltaic cells, concentrated solar power systems connected to the main grid and net-metered decentralised solutions.",en,232,"Energy generation, renewable sources",
23231,Solar energy for isolated grids and standalone systems,"Solar power generation for isolated mini-grids, solar home systems (including integrated wiring and related appliances), solar lanterns distribution and commercialisation. This code refers to the power generation component only.",en,232,"Energy generation, renewable sources",
23232,Solar energy - thermal applications,Solar solutions for indoor space and water heating (except for solar cook stoves 32174).,en,232,"Energy generation, renewable sources",
23240,Wind energy,Wind energy for water lifting and electric power generation.,en,232,"Energy generation, renewable sources",
23250,Marine energy,"Including ocean thermal energy conversion, tidal and wave power.",en,232,"Energy generation, renewable sources",
23260,Geothermal energy,"Use of geothermal energy for generating electric power or directly as heat for agriculture, etc.",en,232,"Energy generation, renewable sources",
23270,Biofuel-fired power plants,"Use of solids and liquids produced from biomass for direct power generation. Also includes biogases from anaerobic fermentation (e.g. landfill gas, sewage sludge gas, fermentation of energy crops and manure) and thermal processes (also known as syngas); waste-fired power plants making use of biodegradable municipal waste (household waste and waste from companies and public services that resembles household waste, collected at installations specifically designed for their disposal with recovery of combustible liquids, gases or heat). See code 23360 for non-renewable waste-fired power plants.",en,232,"Energy generation, renewable sources",
23310,"Energy generation, non-renewable sources, unspecified",Thermal power plants including when energy source cannot be determined; combined gas-coal power plants.,en,233,"Energy generation, non-renewable sources",
23320,Coal-fired electric power plants,Thermal electric power plants that use coal as the energy source.,en,233,"Energy generation, non-renewable sources",
23330,Oil-fired electric power plants,Thermal electric power plants that use fuel oil or diesel fuel as the energy source.,en,233,"Energy generation, non-renewable sources",
23340,Natural gas-fired electric power plants,"Electric power plants that are fuelled by natural gas; related feed-in infrastructure (LNG terminals, gasifiers, pipelines to feed the plant).",en,233,"Energy generation, non-renewable sources",
23350,Fossil fuel electric power plants with carbon capture and storage (CCS),Fossil fuel electric power plants employing technologies to capture carbon dioxide emissions. CCS not related to power plants should be included under 41020. CCS activities are not reportable as ODA.,en,233,"Energy generation, non-renewable sources",
23360,Non-renewable waste-fired electric power plants,Electric power plants that use non-biodegradable industrial and municipal waste as the energy source.,en,233,"Energy generation, non-renewable sources",
23410,Hybrid energy electric power plants,Electric power plants that make use of both non-renewable and renewable energy sources.,en,234,Hybrid energy plants,
23510,Nuclear energy electric power plants and nuclear safety,See note regarding ODA eligibility of nuclear energy.,en,235,Nuclear energy plants,
23610,Heat plants,Power plants which are designed to produce heat only.,en,236,Energy distribution,
23620,District heating and cooling,"Distribution of heat generated in a centralised location, or delivery of chilled water, for residential and commercial heating or cooling purposes.",en,236,Energy distribution,
23630,Electric power transmission and distribution (centralised grids),"Grid distribution from power source to end user; transmission lines. Also includes storage of energy to generate power (e.g. pumped hydro, batteries) and the extension of grid access, often to rural areas.",en,236,Energy distribution,
23631,Electric power transmission and distribution (isolated mini-grids),Includes village grids and other electricity distribution technologies to end users that are not connected to the main national grid. Also includes related electricity storage. This code refers to the network infrastructure only regardless of the power generation technologies.,en,236,Energy distribution,
23640,Retail gas distribution,"Includes urban infrastructure for the delivery of urban gas and LPG cylinder production, distribution and refill. Excludes gas distribution for purposes of electricity generation (23340) and pipelines (32262).",en,236,Energy distribution,
23641,Retail distribution of liquid or solid fossil fuels,,en,236,Energy distribution,
23642,Electric mobility infrastructures,Includes electricity or hydrogen recharging stations for private and public transport systems and related infrastructure (except for rail transport 21030).,en,236,Energy distribution,
24010,Financial policy and administrative management,"Finance sector policy, planning and programmes; institution capacity building and advice; financial markets and systems.",en,240,Banking & Financial Services,
24020,Monetary institutions,Central banks.,en,240,Banking & Financial Services,
24030,Formal sector financial intermediaries,"All formal sector financial intermediaries; credit lines; insurance, leasing, venture capital, etc. (except when focused on only one sector).",en,240,Banking & Financial Services,
24040,Informal/semi-formal financial intermediaries,"Micro credit, savings and credit co-operatives etc.",en,240,Banking & Financial Services,
24050,"Remittance facilitation, promotion and optimisation",Includes programmes aiming at reducing the sending costs of remittances.,en,240,Banking & Financial Services,
24081,Education/training in banking and financial services,,en,240,Banking & Financial Services,
25010,Business Policy and Administration,"Public sector policies and institution support to the business environment and investment climate, including business regulations, property rights, non-discrimination, investment promotion, competition policy, enterprises law, private-public partnerships.",en,250,Business & Other Services,
25020,Privatisation,"When sector cannot be specified. Including general state enterprise restructuring or demonopolisation programmes; planning, programming, advice.",en,250,Business & Other Services,
25030,Business development services,"Public and private provision of business development services, e.g. incubators, business strategies, commercial linkages programmes and matchmaking services. Includes support to private organisations representing businesses, e.g. business associations; chambers of commerce; producer associations; providers of know-how and other business development services. For financial services use CRS codes 24030 or 24040. For SME development and for support to companies in the industrial sector use codes 32130 through 32172. For support to companies in the agricultural sector use code 31120.",en,250,Business & Other Services,
25040,Responsible Business Conduct,"Support to policy reform, implementation and enforcement of responsible business conduct (RBC) principles and standards as well as facilitation of responsible business practices by companies. Includes establishing and enforcing a legal and regulatory framework to protect stakeholder rights and the environment, rewarding best performers; exemplifying RBC in government economic activities, such as state-owned enterprises’ operations or public procurement; support to the implementation of the OECD Guidelines for MNEs, including disclosure, human rights, employment and industrial relations, environment, combating bribery, consumer interests, science and technology, competition and taxation.",en,250,Business & Other Services,
31110,Agricultural policy and administrative management,"Agricultural sector policy, planning and programmes; aid to agricultural ministries;  institution capacity building and advice; unspecified agriculture.",en,311,Agriculture,
31120,Agricultural development,Integrated projects; farm development.,en,311,Agriculture,
31130,Agricultural land resources,"Including soil degradation control; soil improvement; drainage of water logged areas; soil desalination; agricultural land surveys; land reclamation; erosion control, desertification control.",en,311,Agriculture,
31140,Agricultural water resources,"Irrigation, reservoirs, hydraulic structures, ground water exploitation for agricultural use.",en,311,Agriculture,
31150,Agricultural inputs,"Supply of seeds, fertilizers, agricultural machinery/equipment.",en,311,Agriculture,
31161,Food crop production,"Including grains (wheat, rice, barley, maize, rye, oats, millet, sorghum); horticulture; vegetables; fruit and berries; other annual and perennial crops. [Use code 32161 for agro-industries.]",en,311,Agriculture,
31162,Industrial crops/export crops,"Including sugar; coffee, cocoa, tea; oil seeds, nuts, kernels; fibre crops; tobacco; rubber.  [Use code 32161 for agro-industries.]",en,311,Agriculture,
31163,Livestock,Animal husbandry; animal feed aid.,en,311,Agriculture,
31164,Agrarian reform,Including agricultural sector adjustment.,en,311,Agriculture,
31165,Agricultural alternative development,Projects to reduce illicit drug cultivation through other agricultural marketing and production opportunities (see code 43050 for non-agricultural alternative development).,en,311,Agriculture,
31166,Agricultural extension,Non-formal training in agriculture.,en,311,Agriculture,
31181,Agricultural education/training,,en,311,Agriculture,
31182,Agricultural research,"Plant breeding, physiology, genetic resources, ecology, taxonomy, disease control, agricultural bio-technology; including livestock research (animal health, breeding and genetics, nutrition, physiology).",en,311,Agriculture,
31191,Agricultural services,"Marketing policies & organisation; storage and transportation, creation of strategic reserves.",en,311,Agriculture,
31192,Plant and post-harvest protection and pest control,"Including integrated plant protection, biological plant protection activities, supply and management of agrochemicals, supply of pesticides, plant protection policy and legislation.",en,311,Agriculture,
31193,Agricultural financial services,Financial intermediaries for the agricultural sector including credit schemes; crop insurance.,en,311,Agriculture,
31194,Agricultural co-operatives,Including farmers’ organisations.,en,311,Agriculture,
31195,Livestock/veterinary services,"Animal health and management, genetic resources, feed resources.",en,311,Agriculture,
31210,Forestry policy and administrative management,"Forestry sector policy, planning and programmes; institution capacity building and advice; forest surveys; unspecified forestry and agro-forestry activities.",en,312,Forestry,
31220,Forestry development,"Afforestation for industrial and rural consumption; exploitation and utilisation; erosion control, desertification control; integrated forestry projects.",en,312,Forestry,
31261,Fuelwood/charcoal,Sustainable forestry development whose primary purpose is production of fuelwood and charcoal. Further transformation of biomass in biofuels is coded under 32173.,en,312,Forestry,
31281,Forestry education/training,,en,312,Forestry,
31282,Forestry research,"Including artificial regeneration, genetic improvement, production methods, fertilizer, harvesting.",en,312,Forestry,
31291,Forestry services,,en,312,Forestry,
31310,Fishing policy and administrative management,"Fishing sector policy, planning and programmes; institution capacity building and advice; ocean and coastal fishing; marine and freshwater fish surveys and prospecting; fishing boats/equipment; unspecified fishing activities.",en,313,Fishing,
31320,Fishery development,Exploitation and utilisation of fisheries; fish stock protection; aquaculture; integrated fishery projects.,en,313,Fishing,
31381,Fishery education/training,,en,313,Fishing,
31382,Fishery research,Pilot fish culture; marine/freshwater biological research.,en,313,Fishing,
31391,Fishery services,Fishing harbours; fish markets; fishery transport and cold storage.,en,313,Fishing,
32110,Industrial policy and administrative management,"Industrial sector policy, planning and programmes; institution capacity building and advice; unspecified industrial activities; manufacturing of goods not specified below.",en,321,Industry,
32120,Industrial development,,en,321,Industry,
32130,Small and medium-sized enterprises (SME) development,"Direct support to improve the productive capacity and business management of micro, small and medium-sized enterprises in the industrial sector, including accounting, auditing, advisory services, technological transfer and skill upgrading. For business policy and institutional support use code 25010. For business development services through business intermediary organisations (e.g. business associations; chambers of commerce; producer associations; incubators; providers of know-how and other business development services) use CRS code 250xx. For farm and agricultural development use code 31120.",en,321,Industry,
32140,Cottage industries and handicraft,,en,321,Industry,
32161,Agro-industries,"Staple food processing, dairy products, slaughter houses and equipment, meat and fish processing and preserving, oils/fats, sugar refineries, beverages/tobacco, animal feeds production.",en,321,Industry,
32162,Forest industries,"Wood production, pulp/paper production.",en,321,Industry,
32163,"Textiles, leather and substitutes",Including knitting factories.,en,321,Industry,
32164,Chemicals,Industrial and non-industrial production facilities; includes pesticides production.,en,321,Industry,
32165,Fertilizer plants,,en,321,Industry,
32166,Cement/lime/plaster,,en,321,Industry,
32167,Energy manufacturing (fossil fuels),"Including gas liquefaction; petroleum refineries, wholesale distribution of fossil fuels. (Use 23640 for retail distribution of gas and 23641 for retail distribution of liquid or solid fossil fuels.)",en,321,Industry,
32168,Pharmaceutical production,"Medical equipment/supplies; drugs, medicines, vaccines; hygienic products.",en,321,Industry,
32169,Basic metal industries,"Iron and steel, structural metal production.",en,321,Industry,
32170,Non-ferrous metal industries,,en,321,Industry,
32171,Engineering,"Manufacturing of electrical and non-electrical machinery, engines/turbines.",en,321,Industry,
32172,Transport equipment industry,"Shipbuilding, fishing boats building; railroad equipment; motor vehicles and motor passenger cars; aircraft; navigation/guidance systems.",en,321,Industry,
32173,Modern biofuels manufacturing,"Includes biogas, liquid biofuels and pellets for domestic and non-domestic use. Excludes raw fuelwood and charcoal (31261).",en,321,Industry,
32174,Clean cooking appliances manufacturing,"Includes manufacturing and distribution of efficient biomass cooking stoves, gasifiers, liquid biofuels stoves, solar stoves, gas and biogas stoves, electric stoves.",en,321,Industry,
32182,Technological research and development,Including industrial standards; quality management; metrology;  testing;  accreditation;  certification.,en,321,Industry,
32210,Mineral/mining policy and administrative management,"Mineral and mining sector policy, planning and programmes;  mining legislation, mining cadastre, mineral resources inventory, information systems, institution capacity building and advice;  unspecified mineral resources exploitation.",en,322,Mineral Resources & Mining,
32220,Mineral prospection and exploration,"Geology, geophysics, geochemistry;  excluding hydrogeology (14010) and environmental geology (41010), mineral extraction and processing, infrastructure, technology, economics, safety and environment management.",en,322,Mineral Resources & Mining,
32261,Coal,Including lignite and peat.,en,322,Mineral Resources & Mining,
32262,Oil and gas (upstream),"Petroleum, natural gas, condensates, liquefied petroleum gas (LPG), liquefied natural gas (LNG); including drilling and production, oil and gas pipelines.",en,322,Mineral Resources & Mining,
32263,Ferrous metals,Iron and ferro-alloy metals.,en,322,Mineral Resources & Mining,
32264,Nonferrous metals,"Aluminium, copper, lead, nickel, tin, zinc.",en,322,Mineral Resources & Mining,
32265,Precious metals/materials,"Gold, silver, platinum, diamonds, gemstones.",en,322,Mineral Resources & Mining,
32266,Industrial minerals,"Baryte, limestone, feldspar, kaolin, sand, gypsym, gravel, ornamental stones.",en,322,Mineral Resources & Mining,
32267,Fertilizer minerals,"Phosphates, potash.",en,322,Mineral Resources & Mining,
32268,Offshore minerals,"Polymetallic nodules, phosphorites, marine placer deposits.",en,322,Mineral Resources & Mining,
32310,Construction policy and administrative management,"Construction sector policy and planning; excluding construction activities within specific sectors (e.g., hospital or school construction).",en,323,Construction,
33110,Trade policy and administrative management,Trade policy and planning; support to ministries and departments responsible for trade policy; trade-related legislation and regulatory reforms; policy analysis and implementation of multilateral trade agreements e.g. technical barriers to trade and sanitary and phytosanitary measures (TBT/SPS) except at regional level (see 33130); mainstreaming trade in national development strategies (e.g. poverty reduction strategy papers); wholesale/retail trade; unspecified trade and trade promotion activities.,en,331,Trade Policies & Regulations,
33120,Trade facilitation,"Simplification and harmonisation of international import and export procedures (e.g. customs valuation, licensing procedures, transport formalities, payments, insurance); support to customs departments  and other border agencies, including in particular implementation of the provisions of the WTO Trade Facilitation Agreement; tariff reforms.",en,331,Trade Policies & Regulations,
33130,Regional trade agreements (RTAs),"Support to regional trade arrangements [e.g. Southern African Development Community (SADC), Association of Southeast Asian Nations (ASEAN), Free Trade Area of the Americas (FTAA), African Caribbean Pacific/European Union (ACP/EU)], including work on technical barriers to trade and sanitary and phytosanitary measures (TBT/SPS) at regional level; elaboration of rules of origin and introduction of special and differential treatment in RTAs.",en,331,Trade Policies & Regulations,
33140,Multilateral trade negotiations,"Support developing countries’ effective participation in multilateral trade negotiations, including training of negotiators, assessing impacts of negotiations; accession to the World Trade Organisation (WTO) and other multilateral trade-related organisations.",en,331,Trade Policies & Regulations,
33150,Trade-related adjustment,Contributions to the government budget to assist the implementation of recipients' own trade reforms and adjustments to trade policy measures by other countries; assistance to manage shortfalls in the balance of payments due to changes in the world trading environment.,en,331,Trade Policies & Regulations,
33181,Trade education/training,Human resources development in trade not included under any of the above codes.  Includes university programmes in trade.,en,331,Trade Policies & Regulations,
33210,Tourism policy and administrative management,,en,332,Tourism,
41010,Environmental policy and administrative management,"Environmental policy, laws, regulations and economic instruments; administrational institutions and practices; environmental and land use planning and decision-making procedures; seminars, meetings; miscellaneous conservation and protection measures not specified below.",en,410,General Environment Protection,"Covers activities concerned with conservation, protection or amelioration of the physical environment without sector allocation."
41020,Biosphere protection,"Air pollution control, ozone layer preservation; marine pollution control.",en,410,General Environment Protection,"Covers activities concerned with conservation, protection or amelioration of the physical environment without sector allocation."
41030,Bio-diversity,Including natural reserves and actions in the surrounding areas; other measures to protect endangered or vulnerable species and their habitats (e.g. wetlands preservation).,en,410,General Environment Protection,"Covers activities concerned with conservation, protection or amelioration of the physical environment without sector allocation."
41040,Site preservation,"Applies to unique cultural landscape; including sites/objects of historical, archeological, aesthetic, scientific or educational value.",en,410,General Environment Protection,"Covers activities concerned with conservation, protection or amelioration of the physical environment without sector allocation."
41050,Flood prevention/control,Floods from rivers or the sea; including sea water intrusion control and sea level rise related activities.,en,410,General Environment Protection,"Covers activities concerned with conservation, protection or amelioration of the physical environment without sector allocation."
41081,Environmental education/training,,en,410,General Environment Protection,"Covers activities concerned with conservation, protection or amelioration of the physical environment without sector allocation."
41082,Environmental research,"Including establishment of databases, inventories/accounts of physical and natural resources; environmental profiles and impact studies if not sector specific.",en,410,General Environment Protection,"Covers activities concerned with conservation, protection or amelioration of the physical environment without sector allocation."
43010,Multisector aid,,en,430,Other Multisector,
43030,Urban development and management,Integrated urban development projects; local development and urban management; urban infrastructure and services; municipal finances; urban environmental management; urban development and planning; urban renewal and urban housing; land information systems.,en,430,Other Multisector,
43031,Urban land policy and management,"Urban development and planning; urban management, land information systems.",en,430,Other Multisector,
43032,Urban development,Integrated urban development projects; local development; urban infrastructure and services; municipal finances; urban environment systems; urban renewal and urban housing.,en,430,Other Multisector,
43040,Rural development,"Integrated rural development projects;  e.g. regional development planning;  promotion of decentralised and multi-sectoral competence for planning, co-ordination and management;  implementation of regional development and measures (including natural reserve management);  land management;  land use planning; land settlement and resettlement activities [excluding resettlement of refugees and internally displaced persons (72010)]; functional integration of rural and urban areas;  geographical information systems.",en,430,Other Multisector,
43041,Rural land policy and management,"Regional development planning; promotion of decentralised and multi-sectoral competence for planning, co-ordination and management; land management; land use planning; geographical information systems.",en,430,Other Multisector,
43042,Rural development,Integrated rural development projects; implementation of regional development and measures (including natural reserve management); land settlement and resettlement activities [excluding resettlement of refugees and internally displaced persons (72010)]; functional integration of rural and urban areas.,en,430,Other Multisector,
43050,Non-agricultural alternative development,"Projects to reduce illicit drug cultivation through, for example, non-agricultural income opportunities, social and physical infrastructure (see code 31165 for agricultural alternative development).",en,430,Other Multisector,
43060,Disaster Risk Reduction,"Disaster risk reduction activities if not sector specific. Comprises risk assessments, structural prevention measures (e.g. flood prevention infrastructure), preparedness measures (e.g. early warning systems) normative prevention measures (e.g. building codes, land-use planning), and risk transfer systems (e.g. insurance schemes, risk funds). Also includes building local and national capacities and supporting the establishment of efficient and sustainable national structures able to promote disaster risk reduction.",en,430,Other Multisector,
43071,Food security policy and administrative management,"Food security policy, programmes and activities; institution capacity strengthening; policies, programmes for the reduction of food loss/waste; food security information systems, data collection, statistics, analysis, tools, methods; coordination and governance mechanisms; other unspecified food security activities.",en,430,Other Multisector,
43072,Household food security programmes,"Short or longer term household food security programmes and activities that improve the access of households to nutritionally adequate diets (excluding any cash transfers within broader social welfare programmes that do not have a specific food security, food acquisition or nutrition focus which should be reported under code 16010).",en,430,Other Multisector,
43073,Food safety and quality,"Food safety and quality policies, programmes and activities, including food inspection and certification; strengthening food safety/quality capacities and development of standards along the value chain; monitoring/surveillance and laboratory capacities; and delivery of information, communication, education.",en,430,Other Multisector,
43081,Multisector education/training,Including scholarships.,en,430,Other Multisector,
43082,Research/scientific institutions,When sector cannot be identified.,en,430,Other Multisector,
51010,General budget support-related aid,"Unearmarked contributions to the government budget; support for the implementation of macroeconomic reforms (structural adjustment programmes, poverty reduction strategies); general programme assistance (when not allocable by sector).",en,510,General Budget Support,Budget support in the form of sector-wide approaches (SWAps) should be included in the respective sectors.
